u_index,u,v_index,v,length
5543,261875473,5544,261875340,0.026622946
5543,261875473,5643,2296523797,0.031323679
5544,261875340,5644,261875418,0.033458367
5601,294022306,5602,1125488271,0.061880311
5601,294022306,5701,309881777,0.041907763
5602,1125488271,5702,1125488388,0.055838259
5628,261950845,5629,253873617,0.059520208
5643,2296523797,5644,261875418,0.031513563
5649,1150894087,5749,1150894127,0.047768796
5657,383407972,5658,383407976,0.035177481
5657,383407972,5757,2196247887,0.050834727
5701,309881777,5702,1125488388,0.059022968
5701,309881777,5801,294022371,0.039655923
5702,1125488388,5802,309683017,0.025190068
5723,2008994869,5823,2026317934,0.051893511
5748,1150894125,5749,1150894127,0.025097672
5789,8976321388,5790,259666564,0.024566875
5790,259666564,5890,259666582,0.017402783
5801,294022371,5802,309683017,0.054034775
5801,294022371,5901,2117989842,0.044465915
5802,309683017,5902,2117989841,0.045267492
5833,32641643,5834,2141788625,0.018244094
5833,32641643,5933,301153432,0.0496073
5842,317344879,5843,247701900,0.054758666
5901,2117989842,5902,2117989841,0.049590871
5937,32641644,6037,247701195,0.029187529
5968,25643643,6068,315111279,0.046376421
5991,291633262,5992,259666567,0.016702389
6007,247330889,6107,293809007,0.039362103
6034,301153287,6134,301153289,0.072191567
6037,247701195,6137,301153339,0.040233266
6065,296377272,6066,2073646453,0.070854109
6101,294022372,6102,309681920,0.030445358
6102,309681920,6202,83661864,0.049773828
6107,293809007,6207,293809447,0.046184667
6116,293806361,6117,261954949,0.029537252
6190,291634555,6191,291635037,0.049885592
6193,291634554,6194,1372594196,0.027473925
6193,291634554,6293,291631932,0.04596883
6210,293809927,6211,2139719744,0.062585218
6211,2139719744,6311,2139719827,0.039764348
6255,1090520078,6355,415346509,0.02272354
6292,291634662,6293,291631932,0.022244329
6305,261962079,6405,1759785794,0.054067999
6355,415346509,6356,1227925181,0.05065101
6355,415346509,6455,122568740,0.04782257
6367,2073646456,6467,25643645,0.047918397
6390,1374588385,6490,291632875,0.007982833
6397,2093396312,6398,2179073954,0.045492504
6397,2093396312,6497,294042378,0.037305693
6398,2179073954,6399,2179073953,0.018003163
6398,2179073954,6498,294042382,0.01720234
6452,292467002,6552,292466504,0.024623539
6454,255680738,6455,122568740,0.052693233
6464,276549264,6465,257908485,0.02585875
6465,257908485,6466,315109963,0.047257114
6466,315109963,6467,25643645,0.023879825
6466,315109963,6566,257906450,0.042400341
6467,25643645,6567,257906451,0.031961644
6497,294042378,6498,294042382,0.060577437
6497,294042378,6597,259666866,0.016088559
6566,257906450,6567,257906451,0.032202309
6654,292466461,6754,292466460,0.070675724
6674,296362040,6774,257908491,0.033177605
6681,270200520,6682,291633635,0.056581994
6681,270200520,6781,248530975,0.029120607
6682,291633635,6782,291633631,0.042891373
6698,259666865,6798,291629378,0.031206204
6729,259320674,6730,247701865,0.008029554
6733,32641648,6833,247701572,0.02552275
6748,255680566,6749,292467154,0.048364978
6761,315113273,6861,1227744620,0.047297592
6773,302132064,6774,257908491,0.026590406
6774,257908491,6775,270200521,0.04119485
6774,257908491,6874,10059731758,0.032756581
6781,248530975,6782,291633631,0.034369665
