osmid,grid_index,y,x
7780959372,1546,41.8904535,12.4945565
257668661,1554,41.8904444,12.4986438
255329936,1559,41.8903376,12.5009699
255260618,1565,41.8905362,12.5040667
246118760,1571,41.8903662,12.5067111
255123266,1581,41.8904351,12.5117946
255123273,1586,41.8903761,12.5141669
1402819224,1598,41.8903956,12.5200179
32650152,1611,41.8908602,12.4779777
32650157,1614,41.8906622,12.479418
32650381,1617,41.8908966,12.4805457
1342954492,1623,41.8906258,12.4834497
255466368,1645,41.8907999,12.4942195
255329941,1646,41.8906818,12.4946355
255329938,1652,41.8907828,12.4977285
246478681,1654,41.8907369,12.49862
256170150,1656,41.8905977,12.4995124
257668665,1657,41.8909061,12.4998349
255253729,1668,41.8909407,12.5053507
1280631629,1672,41.8906673,12.507231
256170298,1683,41.8907308,12.5126413
1140116642,1687,41.8907484,12.5143833
246162247,1688,41.8906265,12.5149889
265747976,1690,41.8908578,12.5160511
246062656,1699,41.8906652,12.5203984
1603316088,1717,41.8909842,12.4805763
670706085,1720,41.8910667,12.4819964
266320639,1760,41.8910855,12.5016889
255256713,1762,41.8911882,12.5023844
252711040,1770,41.8912259,12.5062708
256638793,1776,41.8910396,12.5093465
256170299,1779,41.8910449,12.5106634
1244913461,1785,41.8909977,12.5134153
246162242,1786,41.8911875,12.5139565
220736368,1789,41.890991,12.5153644
265747975,1790,41.8909694,12.5161516
32650153,1813,41.8913436,12.4785456
497360178,1816,41.8915966,12.4802992
670710764,1821,41.8913328,12.4827459
1355115141,1825,41.8915902,12.4845521
5906641091,1838,41.8915247,12.4909293
2959672888,1840,41.8915761,12.4920092
246139719,1841,41.891459,12.4922657
246139718,1842,41.8913168,12.4929734
2112943269,1843,41.8915226,12.4930329
257668664,1855,41.8915759,12.4990869
266320637,1858,41.8916117,12.5005227
255259856,1862,41.8915639,12.5021739
255253725,1864,41.8915342,12.5034992
256638791,1874,41.8916611,12.5082308
256170297,1880,41.8914454,12.5110541
3522572748,1882,41.8914883,12.511997
1245400317,1886,41.8913888,12.5141075
8372016197,1890,41.8916117,12.5160702
295735024,1899,41.8913225,12.5204622
1107548553,1901,41.8917725,12.4731629
1107548554,1903,41.8917183,12.4738956
2248514361,1904,41.8917513,12.4745214
32650154,1906,41.8918221,12.4755279
83649359,1908,41.8918777,12.4764901
83648548,1910,41.8917755,12.4774828
2112943277,1943,41.8919098,12.4932306
246147146,1956,41.8919843,12.4994767
255253723,1967,41.8919354,12.5047769
122571130,1986,41.8918714,12.5140358
26618764,1990,41.8919212,12.5159993
346451540,1999,41.8918637,12.5204065
1107548555,2002,41.8921574,12.4732706
83650446,2005,41.8923732,12.4748732
83650212,2006,41.892257,12.4755638
83650350,2008,41.8921731,12.4763485
83649294,2010,41.8923658,12.4774514
255250999,2040,41.8920913,12.4919957
2001545075,2041,41.892117,12.4920955
246144912,2043,41.8923166,12.4934427
